Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - PAR - Lettuce (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #1 - Zone Temperature (°F),Greenhouse #1 - Zone Relative Humidity (%),Greenhouse #1 - Heating Setpoint (°F),Greenhouse #1 - Cooling Setpoint (°F),Greenhouse #1 - Rel Humidity Setpoint (%),
1/17/2019 23:45,,,,,,,,55.6,74.77,55,80,70,
1/18/2019 00:00,,,,,,,,56.32,73.25,55,80,70,
1/18/2019 00:15,,,,,,,,56.44,73.13,55,80,70,
1/18/2019 00:30,,,,,,,,56.56,73.11,55,80,70,
1/18/2019 00:45,,,,,,,,57.16,72.52,55,80,70,
1/18/2019 01:00,,,,,,,,57.32,72.54,55,80,70,
1/18/2019 01:15,,,,,,,,58.06,72.5,55,80,70,
1/18/2019 01:30,,,,,,,,57.89,71.82,55,80,70,
1/18/2019 01:45,,,,,,,,57.81,71.99,55,80,70,
1/18/2019 02:00,,,,,,,,57.76,72.62,55,80,70,
1/18/2019 02:15,,,,,,,,58.3,72.21,55,80,70,
1/18/2019 02:30,,,,,,,,58.97,72.7,55,80,70,
1/18/2019 02:45,,,,,,,,59.7,72.9,55,80,70,
1/18/2019 03:00,,,,,,,,58.31,77.55,55,80,70,
1/18/2019 03:15,,,,,,,,55.06,80.04,55,80,70,
1/18/2019 03:30,,,,,,,,55.39,76.51,55,80,70,
1/18/2019 03:45,,,,,,,,57.07,72.52,55,80,70,
1/18/2019 04:00,,,,,,,,58.98,71.92,55,80,70,
1/18/2019 04:15,,,,,,,,59.17,75.47,55,80,70,
1/18/2019 04:30,,,,,,,,57.68,77.92,55,80,70,
1/18/2019 04:45,,,,,,,,55.41,79.64,55,80,70,
1/18/2019 05:00,,,,,,,,54.94,76.36,55,80,70,
1/18/2019 05:15,,,,,,,,55.5,75.51,55,80,70,
1/18/2019 05:30,,,,,,,,55.2,75.1,55,80,70,
1/18/2019 05:45,,,,,,,,55.18,74.05,55,80,70,
1/18/2019 06:00,,,,,,,,54.46,75.36,55,80,70,
1/18/2019 06:15,,,,,,,,55.63,73.32,55,80,70,
1/18/2019 06:30,,,,,,,,56.71,70.55,55,80,70,
1/18/2019 06:45,,,,,,,,58.79,69.35,55,80,70,
1/18/2019 07:00,,,,,,,,60.05,72.49,55,80,70,
1/18/2019 07:15,,,,,,,,56.43,74.61,56.18,80,66.07,
1/18/2019 07:30,,,,,,,,59.02,70.5,58,80,60,
1/18/2019 07:45,,,,,,,,61.18,69.06,58,80,60,
1/18/2019 08:00,,,,,,,,61.8,73.74,58,80,60,
1/18/2019 08:15,,,,,,,,58.37,75.41,58,80,60,
1/18/2019 08:30,,,,,,,,59.69,71.89,58.07,80,59.95,
1/18/2019 08:45,,,,,,,,67.12,61.48,65,80,55,
1/18/2019 09:00,,,,,,,,67.66,62.07,65,80,55,
1/18/2019 09:15,,,,,,,,69.19,61.88,65,80,55,
1/18/2019 09:30,,,,,,,,69.31,62.48,65,80,55,
1/18/2019 09:45,,,,,,,,69.47,63.81,65,80,55,
1/18/2019 10:00,,,,,,,,69.05,65.56,65,80,55,
1/18/2019 10:15,,,,,,,,69.59,64.43,65,80,55,
1/18/2019 10:30,,,,,,,,69.36,66.14,65,80,55,
1/18/2019 10:45,,,,,,,,68.86,71.63,65,80,55,
1/18/2019 11:00,,,,,,,,65.8,71.9,65,80,55,
1/18/2019 11:15,,,,,,,,68.32,68.08,65,80,55,
1/18/2019 11:30,,,,,,,,65.83,72.73,65,80,55,
1/18/2019 11:45,,,,,,,,67.68,73.94,65,80,55,
1/18/2019 12:00,,,,,,,,66.48,73.68,65,80,55,
1/18/2019 12:15,,,,,,,,66.81,73.91,65,80,55,
1/18/2019 12:30,,,,,,,,66.69,73.69,65,80,55,
1/18/2019 12:45,,,,,,,,66.78,73.3,65,80,55,
1/18/2019 13:00,,,,,,,,68.89,71.29,65,80,55,
1/18/2019 13:15,,,,,,,,69.36,69.87,65,80,55,
1/18/2019 13:30,,,,,,,,69.49,70.75,65,80,55,
1/18/2019 13:45,,,,,,,,70.36,69.83,65,80,55,
1/18/2019 14:00,,,,,,,,71.4,67.1,65,80,55,
1/18/2019 14:15,,,,,,,,71.75,68.04,65,80,55,
1/18/2019 14:30,,,,,,,,71.3,68.76,65,80,55,
1/18/2019 14:45,,,,,,,,69.9,70.24,65,80,55,
1/18/2019 15:00,,,,,,,,69.13,72.7,65,80,55,
1/18/2019 15:15,,,,,,,,68.03,73.11,65,80,55,
1/18/2019 15:30,,,,,,,,67.7,74.48,65,80,55,
1/18/2019 15:45,,,,,,,,67.11,75.07,65,80,55,
1/18/2019 16:00,,,,,,,,66.24,76.82,65,80,55,
1/18/2019 16:15,,,,,,,,66.65,75.56,65,80,55,
1/18/2019 16:30,,,,,,,,66.72,74.88,65,80,55,
1/18/2019 16:45,,,,,,,,66.06,75.7,65,80,55,
1/18/2019 17:00,,,,,,,,69.24,74.86,65,80,55,
1/18/2019 17:15,,,,,,,,66.24,73.81,65,80,55,
1/18/2019 17:30,,,,,,,,69.18,70.8,65,80,55,
1/18/2019 17:45,,,,,,,,65.48,76.03,62.69,80,58.85,
1/18/2019 18:00,,,,,,,,63.51,80.56,62,80,60,
1/18/2019 18:15,,,,,,,,65.67,78.69,62,80,60,
1/18/2019 18:30,,,,,,,,65.87,75.98,62,80,60,
1/18/2019 18:45,,,,,,,,65.97,74.15,62,80,60,
1/18/2019 19:00,,,,,,,,63,80.77,62,80,60,
1/18/2019 19:15,,,,,,,,63.31,80.76,62,80,60,
1/18/2019 19:30,,,,,,,,62.87,80.44,62,80,60,
1/18/2019 19:45,,,,,,,,62.65,80.64,56.63,80,67.67,
1/18/2019 20:00,,,,,,,,61.49,82.06,55,80,70,
1/18/2019 20:15,,,,,,,,60.99,82.65,55,80,70,
1/18/2019 20:30,,,,,,,,60.27,83.01,55,80,70,
1/18/2019 20:45,,,,,,,,59.52,82.84,55,80,70,
1/18/2019 21:00,,,,,,,,58.65,82.61,55,80,70,
1/18/2019 21:15,,,,,,,,58.05,83.2,55,80,70,
1/18/2019 21:30,,,,,,,,57.56,83.36,55,80,70,
1/18/2019 21:45,,,,,,,,57.45,83.58,55,80,70,
1/18/2019 22:00,,,,,,,,57.07,83.48,55,80,70,
1/18/2019 22:15,,,,,,,,55.72,87.51,55,80,70,
1/18/2019 22:30,,,,,,,,59.25,86,55,80,70,
1/18/2019 22:45,,,,,,,,57.8,81.51,55,80,70,
1/18/2019 23:00,,,,,,,,56.6,86.82,55,80,70,
1/18/2019 23:15,,,,,,,,56.9,80.63,55,80,70,
1/18/2019 23:30,,,,,,,,59.66,80.53,55,80,70,
1/18/2019 23:45,,,,,,,,55.45,84.78,55,80,70,
1/19/2019 00:00,,,,,,,,56.09,81.29,55,80,70,
1/19/2019 00:15,,,,,,,,58.17,78.88,55,80,70,
1/19/2019 00:30,,,,,,,,55.76,87.14,55,80,70,
1/19/2019 00:45,,,,,,,,58.83,80.07,55,80,70,
1/19/2019 01:00,,,,,,,,55.68,87.15,55,80,70,
1/19/2019 01:15,,,,,,,,58.15,80.61,55,80,70,
1/19/2019 01:30,,,,,,,,59.02,82.88,55,80,70,
1/19/2019 01:45,,,,,,,,55.36,83.87,55,80,70,
1/19/2019 02:00,,,,,,,,56.87,80.02,55,80,70,
1/19/2019 02:15,,,,,,,,58.68,77.19,55,80,70,
1/19/2019 02:30,,,,,,,,57.62,83.41,55,80,70,
1/19/2019 02:45,,,,,,,,55.4,82.17,55,80,70,
1/19/2019 03:00,,,,,,,,57.36,77.6,55,80,70,
1/19/2019 03:15,,,,,,,,59.41,79.13,55,80,70,
1/19/2019 03:30,,,,,,,,55.13,82.91,55,80,70,
1/19/2019 03:45,,,,,,,,56.52,79.08,55,80,70,
1/19/2019 04:00,,,,,,,,58.96,75.79,55,80,70,
1/19/2019 04:15,,,,,,,,58.32,81.74,55,80,70,
1/19/2019 04:30,,,,,,,,55.27,82.59,55,80,70,
1/19/2019 04:45,,,,,,,,55.71,80.42,55,80,70,
1/19/2019 05:00,,,,,,,,56.35,78.74,55,80,70,
1/19/2019 05:15,,,,,,,,57.08,76.71,55,80,70,
1/19/2019 05:30,,,,,,,,58.92,75.43,55,80,70,
1/19/2019 05:45,,,,,,,,59.24,75.74,55,80,70,
1/19/2019 06:00,,,,,,,,59.49,75.34,55,80,70,
1/19/2019 06:15,,,,,,,,55.9,80.33,55,80,70,
1/19/2019 06:30,,,,,,,,58.98,76.13,55,80,70,
1/19/2019 06:45,,,,,,,,56.74,77.84,55,80,70,
1/19/2019 07:00,,,,,,,,59.8,75.18,55,80,70,
1/19/2019 07:15,,,,,,,,56.92,76.27,56.41,80,65.3,
1/19/2019 07:30,,,,,,,,58.14,75.27,58,80,60,
1/19/2019 07:45,,,,,,,,58.5,74.16,58,80,60,
1/19/2019 08:00,,,,,,,,59.16,72.27,58,80,60,
1/19/2019 08:15,,,,,,,,62.01,70.87,58,80,60,
1/19/2019 08:30,,,,,,,,62.33,73.75,58.06,80,59.96,
1/19/2019 08:45,,,,,,,,68.15,63.51,65,80,55,
1/19/2019 09:00,,,,,,,,67.66,66.39,65,80,55,
1/19/2019 09:15,,,,,,,,67.06,71.52,65,80,55,
1/19/2019 09:30,,,,,,,,68.7,69.89,65,80,55,
1/19/2019 09:45,,,,,,,,67.53,71.8,65,80,55,
1/19/2019 10:00,,,,,,,,67.08,71.89,65,80,55,
1/19/2019 10:15,,,,,,,,66.19,71.58,65,80,55,
1/19/2019 10:30,,,,,,,,70.35,66.69,65,80,55,
1/19/2019 10:45,,,,,,,,73.02,63.96,65,80,55,
1/19/2019 11:00,,,,,,,,74.91,61.95,65,80,55,
1/19/2019 11:15,,,,,,,,76.45,60.24,65,80,55,
1/19/2019 11:30,,,,,,,,77.09,60.56,65,80,55,
1/19/2019 11:45,,,,,,,,76.63,57.58,65,80,55,
1/19/2019 12:00,,,,,,,,76.49,57.95,65,80,55,
1/19/2019 12:15,,,,,,,,75.89,59.97,65,80,55,
1/19/2019 12:30,,,,,,,,75.27,61.13,65,80,55,
1/19/2019 12:45,,,,,,,,77.14,59.19,65,80,55,
1/19/2019 13:00,,,,,,,,78.33,56.44,65,80,55,
1/19/2019 13:15,,,,,,,,73.21,64.52,65,80,55,
1/19/2019 13:30,,,,,,,,72.18,66.69,65,80,55,
1/19/2019 13:45,,,,,,,,72.48,65.33,65,80,55,
1/19/2019 14:00,,,,,,,,71.8,66.71,65,80,55,
1/19/2019 14:15,,,,,,,,71.57,66.8,65,80,55,
1/19/2019 14:30,,,,,,,,70.68,69.3,65,80,55,
1/19/2019 14:45,,,,,,,,69.2,69.82,65,80,55,
1/19/2019 15:00,,,,,,,,68.59,71.75,65,80,55,
1/19/2019 15:15,,,,,,,,67.14,73.16,65,80,55,
1/19/2019 15:30,,,,,,,,69.67,67.72,65,80,55,
1/19/2019 15:45,,,,,,,,66.41,70.07,65,80,55,
1/19/2019 16:00,,,,,,,,69.44,67.89,65,80,55,
1/19/2019 16:15,,,,,,,,65.23,71.07,65,80,55,
1/19/2019 16:30,,,,,,,,65.38,68.86,65,80,55,
1/19/2019 16:45,,,,,,,,65.88,67.54,65,80,55,
1/19/2019 17:00,,,,,,,,66.06,66.9,65,80,55,
1/19/2019 17:15,,,,,,,,66.13,65.8,65,80,55,
1/19/2019 17:30,,,,,,,,65.79,65.54,65,80,55,
1/19/2019 17:45,,,,,,,,66.71,63.97,62.93,80,58.45,
1/19/2019 18:00,,,,,,,,62.39,72.04,62,80,60,
1/19/2019 18:15,,,,,,,,64.47,66.36,62,80,60,
1/19/2019 18:30,,,,,,,,66.12,69.44,62,80,60,
1/19/2019 18:45,,,,,,,,63.44,72.38,62,80,60,
1/19/2019 19:00,,,,,,,,62.24,70.92,62,80,60,
1/19/2019 19:15,,,,,,,,62.56,69.22,62,80,60,
1/19/2019 19:30,,,,,,,,60.84,69.11,62,80,60,
1/19/2019 19:45,,,,,,,,60.36,68.8,57.32,80,66.68,
1/19/2019 20:00,,,,,,,,56.27,76.6,55,80,70,
1/19/2019 20:15,,,,,,,,58.56,73.55,55,80,70,
1/19/2019 20:30,,,,,,,,59.42,77.6,55,80,70,
1/19/2019 20:45,,,,,,,,55.74,81.66,55,80,70,
1/19/2019 21:00,,,,,,,,55.77,78.98,55,80,70,
1/19/2019 21:15,,,,,,,,58.11,74.45,55,80,70,
1/19/2019 21:30,,,,,,,,58.76,74.44,55,80,70,
1/19/2019 21:45,,,,,,,,57.77,80.84,55,80,70,
1/19/2019 22:00,,,,,,,,55.42,80.05,55,80,70,
1/19/2019 22:15,,,,,,,,57.02,76.76,55,80,70,
1/19/2019 22:30,,,,,,,,59.43,75.56,55,80,70,
1/19/2019 22:45,,,,,,,,57.5,80.85,55,80,70,
1/19/2019 23:00,,,,,,,,55.17,80.97,55,80,70,
1/19/2019 23:15,,,,,,,,54.85,79,55,80,70,
1/19/2019 23:30,,,,,,,,54.9,78.3,55,80,70,
1/19/2019 23:45,,,,,,,,54.91,77.57,55,80,70,
1/20/2019 00:00,,,,,,,,54.83,78.26,55,80,70,
1/20/2019 00:15,,,,,,,,55.03,77.38,55,80,70,
1/20/2019 00:30,,,,,,,,55.01,76.87,55,80,70,
1/20/2019 00:45,,,,,,,,54.74,77.73,55,80,70,
1/20/2019 01:00,,,,,,,,54.64,77.8,55,80,70,
1/20/2019 01:15,,,,,,,,54.82,77.65,55,80,70,
1/20/2019 01:30,,,,,,,,54.85,77.38,55,80,70,
1/20/2019 01:45,,,,,,,,54.51,78.28,55,80,70,
1/20/2019 02:00,,,,,,,,54.71,79.13,55,80,70,
1/20/2019 02:15,,,,,,,,55.5,79.62,55,80,70,
1/20/2019 02:30,,,,,,,,55.76,79.25,55,80,70,
1/20/2019 02:45,,,,,,,,55.98,78.8,55,80,70,
1/20/2019 03:00,,,,,,,,56.3,78.54,55,80,70,
1/20/2019 03:15,,,,,,,,57.41,77.45,55,80,70,
1/20/2019 03:30,,,,,,,,58.37,76.17,55,80,70,
1/20/2019 03:45,,,,,,,,59.03,74.14,55,80,70,
1/20/2019 04:00,,,,,,,,58.95,73.01,55,80,70,
1/20/2019 04:15,,,,,,,,58.51,72.68,55,80,70,
1/20/2019 04:30,,,,,,,,58.64,72.4,55,80,70,
1/20/2019 04:45,,,,,,,,57.93,73.09,55,80,70,
1/20/2019 05:00,,,,,,,,57.2,73.03,55,80,70,
1/20/2019 05:15,,,,,,,,56.41,73.66,55,80,70,
1/20/2019 05:30,,,,,,,,55.8,74.06,55,80,70,
1/20/2019 05:45,,,,,,,,55.19,75.97,55,80,70,
1/20/2019 06:00,,,,,,,,54.7,76,55,80,70,
1/20/2019 06:15,,,,,,,,56.06,75.42,55,80,70,
1/20/2019 06:30,,,,,,,,57.93,71.98,55,80,70,
1/20/2019 06:45,,,,,,,,59.52,73.65,55,80,70,
1/20/2019 07:00,,,,,,,,55.49,78.89,55,80,70,
1/20/2019 07:15,,,,,,,,56.79,74.31,56.4,80,65.32,
1/20/2019 07:30,,,,,,,,57.75,73.88,58,80,60,
1/20/2019 07:45,,,,,,,,57.94,74.96,58,80,60,
1/20/2019 08:00,,,,,,,,58.18,74.16,58,80,60,
1/20/2019 08:15,,,,,,,,58.22,74.79,58,80,60,
1/20/2019 08:30,,,,,,,,58.19,75.09,58,80,60,
1/20/2019 08:45,,,,,,,,63.65,64.65,65,80,55,
1/20/2019 09:00,,,,,,,,63.47,65.66,65,80,55,
1/20/2019 09:15,,,,,,,,63.28,68.07,65,80,55,
1/20/2019 09:30,,,,,,,,64.37,69.16,65,80,55,
1/20/2019 09:45,,,,,,,,64.21,68.67,65,80,55,
1/20/2019 10:00,,,,,,,,65.41,69.37,65,80,55,
1/20/2019 10:15,,,,,,,,64.17,68.58,65,80,55,
1/20/2019 10:30,,,,,,,,64.06,68.06,65,80,55,
1/20/2019 10:45,,,,,,,,65.45,69.3,65,80,55,
1/20/2019 11:00,,,,,,,,66.98,68.25,65,80,55,
1/20/2019 11:15,,,,,,,,68.46,66,65,80,55,
1/20/2019 11:30,,,,,,,,68.28,65.03,65,80,55,
1/20/2019 11:45,,,,,,,,67.48,63.81,65,80,55,
1/20/2019 12:00,,,,,,,,65.94,63.9,65,80,55,
1/20/2019 12:15,,,,,,,,64.23,65.29,65,80,55,
1/20/2019 12:30,,,,,,,,63.86,68.43,65,80,55,
1/20/2019 12:45,,,,,,,,66.09,68.16,65,80,55,
1/20/2019 13:00,,,,,,,,67.96,66.43,65,80,55,
1/20/2019 13:15,,,,,,,,68.49,64.18,65,80,55,
1/20/2019 13:30,,,,,,,,67.47,64.35,65,80,55,
1/20/2019 13:45,,,,,,,,67.48,63.51,65,80,55,
1/20/2019 14:00,,,,,,,,67.56,64.8,65,80,55,
1/20/2019 14:15,,,,,,,,67.47,63.24,65,80,55,
1/20/2019 14:30,,,,,,,,67.53,63.88,65,80,55,
1/20/2019 14:45,,,,,,,,68.09,63.04,65,80,55,
1/20/2019 15:00,,,,,,,,67.47,63.48,65,80,55,
1/20/2019 15:15,,,,,,,,65.31,64.13,65,80,55,
1/20/2019 15:30,,,,,,,,63.66,66.29,65,80,55,
1/20/2019 15:45,,,,,,,,65.29,67.79,65,80,55,
1/20/2019 16:00,,,,,,,,67.13,65.47,65,80,55,
1/20/2019 16:15,,,,,,,,68.45,64.23,65,80,55,
1/20/2019 16:30,,,,,,,,67.58,63.24,65,80,55,
1/20/2019 16:45,,,,,,,,65.71,63.7,65,80,55,
1/20/2019 17:00,,,,,,,,64.65,67.98,65,80,55,
1/20/2019 17:15,,,,,,,,65.37,70.23,65,80,55,
1/20/2019 17:30,,,,,,,,67.6,70.09,65,80,55,
1/20/2019 17:45,,,,,,,,68.62,65.91,63.6,80,57.34,
1/20/2019 18:00,,,,,,,,66.18,66.64,62,80,60,
1/20/2019 18:15,,,,,,,,65.98,66,62,80,60,
1/20/2019 18:30,,,,,,,,65.82,66.09,62,80,60,
1/20/2019 18:45,,,,,,,,65.08,66.6,62,80,60,
1/20/2019 19:00,,,,,,,,64.94,67.68,62,80,60,
1/20/2019 19:15,,,,,,,,66.6,68.57,62,80,60,
1/20/2019 19:30,,,,,,,,66.09,70.9,62,80,60,
1/20/2019 19:45,,,,,,,,61.42,77.39,58.71,80,64.7,
1/20/2019 20:00,,,,,,,,58.56,80.7,55,80,70,
1/20/2019 20:15,,,,,,,,56.54,81.14,55,80,70,
1/20/2019 20:30,,,,,,,,57.5,78.36,55,80,70,
1/20/2019 20:45,,,,,,,,55.19,74.26,55,80,70,
1/20/2019 21:00,,,,,,,,55.99,71.67,55,80,70,
1/20/2019 21:15,,,,,,,,56.28,70.21,55,80,70,
1/20/2019 21:30,,,,,,,,56.22,67.79,55,80,70,
1/20/2019 21:45,,,,,,,,55.04,67.32,55,80,70,
1/20/2019 22:00,,,,,,,,56.3,67.69,55,80,70,
1/20/2019 22:15,,,,,,,,57.89,63.12,55,80,70,
1/20/2019 22:30,,,,,,,,57.13,58.47,55,80,70,
1/20/2019 22:45,,,,,,,,53.27,59.75,55,80,70,
1/20/2019 23:00,,,,,,,,52.42,63.2,55,80,70,
1/20/2019 23:15,,,,,,,,53.63,64.94,55,80,70,
1/20/2019 23:30,,,,,,,,55.21,64.87,55,80,70,
1/20/2019 23:45,,,,,,,,56.31,62.86,55,80,70,
1/21/2019 00:00,,,,,,,,56.63,62.06,55,80,70,
1/21/2019 00:15,,,,,,,,56.77,61.1,55,80,70,
1/21/2019 00:30,,,,,,,,56.55,62.32,55,80,70,
1/21/2019 00:45,,,,,,,,57.3,57.52,55,80,70,
1/21/2019 01:00,,,,,,,,56.88,57.95,55,80,70,
1/21/2019 01:15,,,,,,,,56.76,58.84,55,80,70,
1/21/2019 01:30,,,,,,,,55.24,57.19,55,80,70,
1/21/2019 01:45,,,,,,,,54.32,56.92,55,80,70,
1/21/2019 02:00,,,,,,,,53.07,57.44,55,80,70,
1/21/2019 02:15,,,,,,,,52.45,57.72,55,80,70,
1/21/2019 02:30,,,,,,,,53.14,56.61,55,80,70,
1/21/2019 02:45,,,,,,,,53.24,56.22,55,80,70,
1/21/2019 03:00,,,,,,,,53.9,56.96,55,80,70,
1/21/2019 03:15,,,,,,,,55.41,57.45,55,80,70,
1/21/2019 03:30,,,,,,,,54.73,57.97,55,80,70,
1/21/2019 03:45,,,,,,,,53.88,58.33,55,80,70,
1/21/2019 04:00,,,,,,,,54.19,58.1,55,80,70,
1/21/2019 04:15,,,,,,,,53.59,56.94,55,80,70,
1/21/2019 04:30,,,,,,,,53.77,57.79,55,80,70,
1/21/2019 04:45,,,,,,,,52.84,60.3,55,80,70,
1/21/2019 05:00,,,,,,,,52.98,59.42,55,80,70,
1/21/2019 05:15,,,,,,,,52.03,61.18,55,80,70,
1/21/2019 05:30,,,,,,,,52.86,61.84,55,80,70,
1/21/2019 05:45,,,,,,,,52.51,65.73,55,80,70,
1/21/2019 06:00,,,,,,,,52.47,65.69,55,80,70,
1/21/2019 06:15,,,,,,,,54.21,66.12,55,80,70,
1/21/2019 06:30,,,,,,,,57.23,65.21,55,80,70,
1/21/2019 06:45,,,,,,,,57.91,61.02,55,80,70,
1/21/2019 07:00,,,,,,,,54.92,63.13,55,80,70,
1/21/2019 07:15,,,,,,,,56.19,67.3,56.71,80,64.29,
1/21/2019 07:30,,,,,,,,57.83,68.12,58,80,60,
1/21/2019 07:45,,,,,,,,59.67,65.1,58,80,60,
1/21/2019 08:00,,,,,,,,61.1,61.06,58,80,60,
1/21/2019 08:15,,,,,,,,60.13,58.39,58,80,60,
1/21/2019 08:30,,,,,,,,59.04,57.86,58.07,80,59.95,
1/21/2019 08:45,,,,,,,,66.37,53.23,65,80,55,
1/21/2019 09:00,,,,,,,,62.36,58.16,65,80,55,
1/21/2019 09:15,,,,,,,,66.27,53.09,65,80,55,
1/21/2019 09:30,,,,,,,,66.38,55.07,65,80,55,
1/21/2019 09:45,,,,,,,,65.41,56.36,65,80,55,
1/21/2019 10:00,,,,,,,,62.63,59.47,65,80,55,
1/21/2019 10:15,,,,,,,,62.49,56.31,65,80,55,
1/21/2019 10:30,,,,,,,,67.02,52.09,65,80,55,
1/21/2019 10:45,,,,,,,,66.27,53.58,65,80,55,
1/21/2019 11:00,,,,,,,,64.31,53.62,65,80,55,
1/21/2019 11:15,,,,,,,,63.17,57.34,65,80,55,
1/21/2019 11:30,,,,,,,,63.95,59.12,65,80,55,
1/21/2019 11:45,,,,,,,,65.65,57.93,65,80,55,
1/21/2019 12:00,,,,,,,,68.8,55.48,65,80,55,
1/21/2019 12:15,,,,,,,,68.2,56.54,65,80,55,
1/21/2019 12:30,,,,,,,,68.83,55.89,65,80,55,
1/21/2019 12:45,,,,,,,,68.83,52.77,65,80,55,
1/21/2019 13:00,,,,,,,,67.99,51.29,65,80,55,
1/21/2019 13:15,,,,,,,,65.71,52.12,65,80,55,
1/21/2019 13:30,,,,,,,,63.76,57.17,65,80,55,
1/21/2019 13:45,,,,,,,,67.53,55.12,65,80,55,
1/21/2019 14:00,,,,,,,,65.51,51.43,65,80,55,
1/21/2019 14:15,,,,,,,,64.15,54.85,65,80,55,
1/21/2019 14:30,,,,,,,,64.21,57.44,65,80,55,
1/21/2019 14:45,,,,,,,,66.75,54.55,65,80,55,
1/21/2019 15:00,,,,,,,,66.6,53.71,65,80,55,
1/21/2019 15:15,,,,,,,,67.23,50.23,65,80,55,
1/21/2019 15:30,,,,,,,,66.38,50.94,65,80,55,
1/21/2019 15:45,,,,,,,,64.33,49.33,65,80,55,
1/21/2019 16:00,,,,,,,,67.03,48.79,65,80,55,
1/21/2019 16:15,,,,,,,,63.48,55.11,65,80,55,
1/21/2019 16:30,,,,,,,,62.32,51.88,65,80,55,
1/21/2019 16:45,,,,,,,,65.29,47.47,65,80,55,
1/21/2019 17:00,,,,,,,,65.24,51.07,65,80,55,
1/21/2019 17:15,,,,,,,,61.64,50.39,65,80,55,
1/21/2019 17:30,,,,,,,,65.13,50.28,65,80,55,
1/21/2019 17:45,,,,,,,,66.24,49.83,63.81,80,56.98,
1/21/2019 18:00,,,,,,,,63.99,53.45,62,80,60,
1/21/2019 18:15,,,,,,,,62.66,52.54,62,80,60,
1/21/2019 18:30,,,,,,,,60.29,50.77,62,80,60,
1/21/2019 18:45,,,,,,,,59.82,52.12,62,80,60,
1/21/2019 19:00,,,,,,,,62.65,49.29,62,80,60,
1/21/2019 19:15,,,,,,,,62.82,49.92,62,80,60,
1/21/2019 19:30,,,,,,,,59.07,54.1,62,80,60,
1/21/2019 19:45,,,,,,,,62.23,49.48,59.42,80,63.68,
1/21/2019 20:00,,,,,,,,56.98,57.69,55,80,70,
1/21/2019 20:15,,,,,,,,54.18,61.47,55,80,70,
1/21/2019 20:30,,,,,,,,54.76,63.62,55,80,70,
1/21/2019 20:45,,,,,,,,57.86,62.71,55,80,70,
1/21/2019 21:00,,,,,,,,58.05,57.44,55,80,70,
1/21/2019 21:15,,,,,,,,55.62,58.35,55,80,70,
1/21/2019 21:30,,,,,,,,54.28,61.97,55,80,70,
1/21/2019 21:45,,,,,,,,57.46,60.56,55,80,70,
1/21/2019 22:00,,,,,,,,56.21,56.04,55,80,70,
1/21/2019 22:15,,,,,,,,54.21,56.61,55,80,70,
1/21/2019 22:30,,,,,,,,54.01,57.42,55,80,70,
1/21/2019 22:45,,,,,,,,52.89,58.14,55,80,70,
1/21/2019 23:00,,,,,,,,51.99,58.71,55,80,70,
1/21/2019 23:15,,,,,,,,52.73,60.36,55,80,70,
1/21/2019 23:30,,,,,,,,53.47,64.04,55,80,70,
1/21/2019 23:45,,,,,,,,54.69,63.8,55,80,70,
1/22/2019 00:00,,,,,,,,54.77,63.67,55,80,70,
1/22/2019 00:15,,,,,,,,55.66,61.63,55,80,70,
1/22/2019 00:30,,,,,,,,55.86,60.13,55,80,70,
1/22/2019 00:45,,,,,,,,56.13,60.99,55,80,70,
1/22/2019 01:00,,,,,,,,55.89,59.89,55,80,70,
1/22/2019 01:15,,,,,,,,56.15,61.4,55,80,70,
1/22/2019 01:30,,,,,,,,55.93,57.01,55,80,70,
1/22/2019 01:45,,,,,,,,55.36,57.01,55,80,70,
1/22/2019 02:00,,,,,,,,54.47,58.65,55,80,70,
1/22/2019 02:15,,,,,,,,52.8,60.42,55,80,70,
1/22/2019 02:30,,,,,,,,52.55,58.25,55,80,70,
1/22/2019 02:45,,,,,,,,51.83,54.8,55,80,70,
1/22/2019 03:00,,,,,,,,55.1,51.3,55,80,70,
1/22/2019 03:15,,,,,,,,56.4,50.82,55,80,70,
1/22/2019 03:30,,,,,,,,56.01,54.25,55,80,70,
1/22/2019 03:45,,,,,,,,55.55,58.55,55,80,70,
1/22/2019 04:00,,,,,,,,55.38,62.32,55,80,70,
1/22/2019 04:15,,,,,,,,54.91,63.31,55,80,70,
1/22/2019 04:30,,,,,,,,53.81,64.86,55,80,70,
1/22/2019 04:45,,,,,,,,54.45,65.79,55,80,70,
1/22/2019 05:00,,,,,,,,54.69,66.74,55,80,70,
1/22/2019 05:15,,,,,,,,54.64,66.5,55,80,70,
1/22/2019 05:30,,,,,,,,55,65.37,55,80,70,
1/22/2019 05:45,,,,,,,,53.82,65.45,55,80,70,
1/22/2019 06:00,,,,,,,,53.99,62.82,55,80,70,
1/22/2019 06:15,,,,,,,,57.21,62.35,55,80,70,
1/22/2019 06:30,,,,,,,,58.56,61.87,55,80,70,
1/22/2019 06:45,,,,,,,,57.94,62.57,55,80,70,
1/22/2019 07:00,,,,,,,,54.94,63.6,55,80,70,
1/22/2019 07:15,,,,,,,,55.67,67.25,57.01,80,63.3,
