Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - GH #2 PAR (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #2 - Zone Temperature (°F),Greenhouse #2 - Zone Relative Humidity (%),Greenhouse #2 - Heating Setpoint (°F),Greenhouse #2 - Cooling Setpoint (°F),Greenhouse #2 - Rel Humidity Setpoint (%),
12/29/2018 16:15,71.43,65.91,211.27,3,59,0,0,65.92,71.43,65,80,55,
12/29/2018 16:30,65.45,69.18,200.82,0,59,0,0,69.19,65.45,65,80,55,
12/29/2018 16:45,72.72,65.65,195.51,58,58,0,0,65.66,72.72,65,80,55,
12/29/2018 17:00,70.49,66.81,198,0,59,0,0,66.82,70.49,65,80,55,
12/29/2018 17:15,72.93,68.47,184.23,0,58,0,0,68.48,72.93,65,80,55,
12/29/2018 17:30,77.95,63.93,177.76,0,60,0,0,63.94,77.94,62,80,60,
12/29/2018 17:45,78.81,63.36,181.56,40,58,0,0,63.36,78.81,62,80,60,
12/29/2018 18:00,72.93,65.74,170.99,0,59,0,0,65.75,72.93,62,80,60,
12/29/2018 18:15,78.49,63.14,181.35,0,60,0,0,63.15,78.49,62,80,60,
12/29/2018 18:30,73.48,66.59,178.89,0,59,0,0,66.6,73.48,62,80,60,
12/29/2018 18:45,72.78,62.59,179.26,16,59,0,0,62.6,72.78,62,80,60,
12/29/2018 19:00,70.1,66.23,179.91,0,59,0,0,66.24,70.1,62,80,60,
12/29/2018 19:15,73.76,62.77,178.99,59,59,0,0,62.78,73.76,62,80,60,
12/29/2018 19:30,79.7,59.76,175.05,0,60,0,0,59.76,79.7,55,80,70,
12/29/2018 19:45,81.7,56.87,178.72,0,59,0,0,56.88,81.7,55,80,70,
12/29/2018 20:00,75.74,58.98,175.18,0,59,0,0,58.99,75.74,55,80,70,
12/29/2018 20:15,76.4,58.79,174.65,0,59,0,0,58.8,76.4,55,80,70,
12/29/2018 20:30,84.44,56,175.08,20,59,0,0,56,84.44,55,80,70,
12/29/2018 20:45,81.33,56.54,174.13,38,59,0,0,56.55,81.33,55,80,70,
12/29/2018 21:00,75.29,57.5,183.8,0,59,0,0,57.51,75.29,55,80,70,
12/29/2018 21:15,72.88,58.97,174.04,0,59,0,0,58.98,72.88,55,80,70,
12/29/2018 21:30,74.51,59.9,177.75,0,59,0,0,59.91,74.51,55,80,70,
12/29/2018 21:45,75.78,56.86,179.14,0,59,0,0,56.87,75.78,55,80,70,
12/29/2018 22:00,75.17,58.99,177.76,0,60,0,0,59,75.17,55,80,70,
12/29/2018 22:15,77.62,55.38,0,59,59,0,0,55.39,77.63,55,80,70,
12/29/2018 22:30,78.27,55.4,0,44,59,0,0,55.41,78.27,55,80,70,
12/29/2018 22:45,74.15,55.09,0,40,60,0,0,55.09,74.15,55,80,70,
12/29/2018 23:00,76.62,56.69,0,0,58,0,0,56.7,76.63,55,80,70,
12/29/2018 23:15,73.13,57.34,0,0,60,0,0,57.35,73.13,55,80,70,
12/29/2018 23:30,73.5,58.82,0,0,59,0,0,58.83,73.5,55,80,70,
12/29/2018 23:45,75.26,59.57,0,0,59,0,0,59.58,75.26,55,80,70,
12/30/2018 00:00,80,57.07,0,4,60,0,0,57.08,80,55,80,70,
12/30/2018 00:15,80.57,56.66,0,34,60,0,0,56.67,80.57,55,80,70,
12/30/2018 00:30,81.41,55.92,0,60,60,0,0,55.92,81.41,55,80,70,
12/30/2018 00:45,81.95,54.9,0,59,59,0,0,54.91,81.95,55,80,70,
12/30/2018 01:00,79.09,54.86,0,60,60,0,0,54.86,79.09,55,80,70,
12/30/2018 01:15,74.34,57.54,0,0,59,0,0,57.55,74.34,55,80,70,
12/30/2018 01:30,74.94,58.78,0,0,59,0,0,58.78,74.94,55,80,70,
12/30/2018 01:45,78.26,59.35,0,0,59,0,0,59.35,78.26,55,80,70,
12/30/2018 02:00,83.16,56.77,0,15,59,0,0,56.78,83.16,55,80,70,
12/30/2018 02:15,84.06,55.59,0,60,60,0,0,55.6,84.06,55,80,70,
12/30/2018 02:30,83.31,55.51,0,60,60,0,0,55.52,83.31,55,80,70,
12/30/2018 02:45,83.62,54.66,0,59,59,0,0,54.67,83.62,55,80,70,
12/30/2018 03:00,80.54,55.28,0,47,60,0,0,55.28,80.54,55,80,70,
12/30/2018 03:15,79.1,55.8,0,11,59,0,0,55.81,79.1,55,80,70,
12/30/2018 03:30,79.41,56.11,0,0,59,0,0,56.12,79.41,55,80,70,
12/30/2018 03:45,78.27,57.01,0,0,60,0,0,57.02,78.27,55,80,70,
12/30/2018 04:00,78.08,57.94,0,0,59,0,0,57.95,78.08,55,80,70,
12/30/2018 04:15,77.17,59.07,0,0,60,0,0,59.08,77.17,55,80,70,
12/30/2018 04:30,79.86,58.8,0,0,59,0,0,58.81,79.86,55,80,70,
12/30/2018 04:45,83.5,58.21,0,0,59,0,0,58.22,83.5,55,80,70,
12/30/2018 05:00,87.34,56.53,0,44,59,0,0,56.54,87.34,55,80,70,
12/30/2018 05:15,86.2,55.07,0,60,60,0,0,55.08,86.21,55,80,70,
12/30/2018 05:30,83.45,55.94,0,1,59,0,0,55.94,83.45,55,80,70,
12/30/2018 05:45,80.94,57.31,0,0,59,0,0,57.31,80.94,55,80,70,
12/30/2018 06:00,80.34,59.14,0,0,59,0,0,59.15,80.34,55,80,70,
12/30/2018 06:15,85.55,56,180.22,0,60,0,0,56.01,85.55,55,80,70,
12/30/2018 06:30,81.61,58.94,179.93,0,59,0,0,58.95,81.61,55,80,70,
12/30/2018 06:45,85.48,56.55,182.35,0,60,0,0,56.56,85.48,55,80,70,
12/30/2018 07:00,86.65,55.87,173.04,22,60,0,0,55.88,86.65,55,80,70,
12/30/2018 07:15,88.61,55.74,177.87,60,60,0,0,55.74,88.61,55,80,70,
12/30/2018 07:30,80.4,59.43,176.5,0,59,0,0,59.44,80.4,58,80,60,
12/30/2018 07:45,79.01,62.17,179.34,0,60,0,0,62.18,79.01,58,80,60,
12/30/2018 08:00,85.38,59.33,173.98,49,59,0,0,59.34,85.38,58,80,60,
12/30/2018 08:15,81.76,59.34,184.71,0,59,0,0,59.35,81.76,58,80,60,
12/30/2018 08:30,78.79,62.73,188.87,0,60,0,0,62.74,78.79,58,80,60,
12/30/2018 08:45,82.13,59.67,196.73,0,59,0,0,59.68,82.14,58,80,60,
12/30/2018 09:00,85.95,60.28,190.72,20,60,0,0,60.29,85.95,58.06,80,59.96,
12/30/2018 09:15,76.12,66.23,192.17,44,59,0,0,66.24,76.12,65,80,55,
12/30/2018 09:30,79.34,66.38,202.48,45,60,0,0,66.39,79.34,65,80,55,
12/30/2018 09:45,79.16,67.09,255.77,25,60,0,0,67.1,79.16,65,80,55,
12/30/2018 10:00,77.87,65.79,247.34,59,59,0,0,65.8,77.87,65,80,55,
12/30/2018 10:15,77.68,65.29,260.78,59,59,0,0,65.3,77.68,65,80,55,
12/30/2018 10:30,74,66.62,272.5,0,59,0,0,66.63,74,65,80,55,
12/30/2018 10:45,78.94,65.64,301.44,59,59,0,0,65.65,78.94,65,80,55,
12/30/2018 11:00,79.18,66.76,449.95,0,60,0,0,66.77,79.18,65,80,55,
12/30/2018 11:15,73.77,70.56,429.13,0,60,0,0,70.56,73.77,65,80,55,
12/30/2018 11:30,72.24,71.48,462.02,0,59,0,0,71.49,72.24,65,80,55,
12/30/2018 11:45,71.59,73.44,476.71,0,60,0,0,73.45,71.59,65,80,55,
12/30/2018 12:00,67.92,75.1,436.87,0,56,0,0,75.11,67.92,65,80,55,
12/30/2018 12:15,69.44,75.86,606,0,60,0,0,75.87,69.44,65,80,55,
12/30/2018 12:30,69.99,76.52,660.86,0,55,0,0,76.53,69.99,65,80,55,
12/30/2018 12:45,68.79,76.53,614.38,0,60,0,0,76.54,68.79,65,80,55,
12/30/2018 13:00,69.61,76.51,512.97,0,58,0,0,76.52,69.61,65,80,55,
12/30/2018 13:15,69.56,77.18,501.93,0,60,0,0,77.19,69.56,65,80,55,
12/30/2018 13:30,67.94,77.24,506.32,0,59,0,0,77.25,67.94,65,80,55,
12/30/2018 13:45,68.04,77.4,474.56,0,60,0,0,77.41,68.04,65,80,55,
12/30/2018 14:00,67.54,77.46,481.8,0,57,0,0,77.47,67.54,65,80,55,
12/30/2018 14:15,67.46,77.45,448.43,0,58,0,0,77.46,67.46,65,80,55,
12/30/2018 14:30,65.75,77.37,453.69,0,60,0,0,77.38,65.75,65,80,55,
12/30/2018 14:45,66.96,76.93,460.42,0,60,0,0,76.94,66.96,65,80,55,
12/30/2018 15:00,64.98,76.98,452.87,0,57,0,0,76.99,64.98,65,80,55,
12/30/2018 15:15,66.41,77.38,413.95,0,60,0,0,77.39,66.41,65,80,55,
12/30/2018 15:30,66.29,76.92,417.66,0,58,0,0,76.93,66.29,65,80,55,
12/30/2018 15:45,67.16,75.69,404.74,0,59,0,0,75.69,67.16,65,80,55,
12/30/2018 16:00,68.39,73.88,324.3,0,59,0,0,73.89,68.39,65,80,55,
12/30/2018 16:15,76.25,69.6,242.28,0,60,0,0,69.61,76.25,65,80,55,
12/30/2018 16:30,79.49,65.99,220.8,56,58,0,0,66,79.49,65,80,55,
12/30/2018 16:45,71.94,68.88,209,0,54,0,0,68.89,71.94,65,80,55,
12/30/2018 17:00,77.35,67.39,192.05,22,58,0,0,67.4,77.35,65,80,55,
12/30/2018 17:15,75.49,65.46,184.79,47,59,0,0,65.47,75.49,65,80,55,
12/30/2018 17:30,74.35,66.13,176.23,0,60,0,0,66.14,74.35,62,80,60,
12/30/2018 17:45,79.37,62.68,178.09,34,56,0,0,62.69,79.37,62,80,60,
12/30/2018 18:00,72.65,65.68,174.62,0,60,0,0,65.69,72.65,62,80,60,
12/30/2018 18:15,79.57,62.66,182.86,58,58,0,0,62.67,79.57,62,80,60,
12/30/2018 18:30,75.01,63.7,171.23,0,60,0,0,63.71,75.01,62,80,60,
12/30/2018 18:45,75.69,66.25,176.59,0,57,0,0,66.26,75.69,62,80,60,
12/30/2018 19:00,78.42,62.25,181.1,57,57,0,0,62.26,78.41,62,80,60,
12/30/2018 19:15,75.4,63.57,175.84,0,59,0,0,63.58,75.4,62,80,60,
12/30/2018 19:30,82.05,60.88,178.44,0,55,0,0,60.89,82.05,55,80,70,
12/30/2018 19:45,86.28,58.78,178.83,0,60,0,0,58.79,86.28,55,80,70,
12/30/2018 20:00,87.65,57.59,178.73,0,55,0,0,57.6,87.79,55,80,70,
12/30/2018 20:15,88.33,56.87,169.12,0,57,0,0,56.88,88.34,55,80,70,
12/30/2018 20:30,88.8,56.44,181.4,0,58,0,0,56.45,88.8,55,80,70,
12/30/2018 20:45,89.46,56.21,176.68,0,59,0,0,56.21,89.46,55,80,70,
12/30/2018 21:00,87.66,56.18,176.57,11,60,0,0,56.19,87.66,55,80,70,
12/30/2018 21:15,85.93,56.89,175.33,0,60,0,0,56.9,85.93,55,80,70,
12/30/2018 21:30,89.2,56.14,173.64,0,58,0,0,56.15,89.21,55,80,70,
12/30/2018 21:45,84.83,59.25,176.29,0,60,0,0,59.26,84.83,55,80,70,
12/30/2018 22:00,89.84,56.66,177.87,0,56,0,0,56.67,89.84,55,80,70,
12/30/2018 22:15,88.68,59.04,0,0,60,0,0,59.05,88.69,55,80,70,
12/30/2018 22:30,85.58,57.56,0,0,57,0,0,57.57,85.58,55,80,70,
12/30/2018 22:45,91.57,55.43,0,56,56,0,0,55.44,91.56,55,80,70,
12/30/2018 23:00,83.6,59.54,0,0,60,0,0,59.55,83.61,55,80,70,
12/30/2018 23:15,90.13,55.85,0,29,60,0,0,55.86,90.13,55,80,70,
12/30/2018 23:30,83.17,60.22,0,0,57,0,0,60.23,83.17,55,80,70,
12/30/2018 23:45,89.57,56.27,0,0,59,0,0,56.28,89.57,55,80,70,
12/31/2018 00:00,89.02,59.12,0,0,60,0,0,59.13,89.02,55,80,70,
12/31/2018 00:15,87.47,56.88,0,0,56,0,0,56.89,87.47,55,80,70,
12/31/2018 00:30,91.66,57.85,0,11,60,0,0,57.86,91.66,55,80,70,
12/31/2018 00:45,86.29,57.4,0,0,58,0,0,57.4,86.29,55,80,70,
12/31/2018 01:00,93.08,56.04,0,58,60,0,0,56.04,93.08,55,80,70,
12/31/2018 01:15,85.92,58.23,0,0,60,0,0,58.23,85.92,55,80,70,
12/31/2018 01:30,90.94,55.9,0,13,55,0,0,55.91,90.94,55,80,70,
12/31/2018 01:45,85.36,60.36,0,0,57,0,0,60.36,85.36,55,80,70,
12/31/2018 02:00,88.45,56.8,0,0,60,0,0,56.81,88.45,55,80,70,
12/31/2018 02:15,92.62,57.76,0,11,59,0,0,57.77,92.62,55,80,70,
12/31/2018 02:30,86.31,57.8,0,0,56,0,0,57.8,86.31,55,80,70,
12/31/2018 02:45,91.77,55.52,0,59,60,0,0,55.53,91.77,55,80,70,
12/31/2018 03:00,85.34,59.96,0,0,60,0,0,59.97,85.34,55,80,70,
12/31/2018 03:15,91.28,56.13,0,0,60,0,0,56.14,91.28,55,80,70,
12/31/2018 03:30,86.07,60.28,0,0,60,0,0,60.29,86.07,55,80,70,
12/31/2018 03:45,89.01,56.67,0,0,60,0,0,56.68,89.01,55,80,70,
12/31/2018 04:00,92.49,58.01,0,11,58,0,0,58.02,92.49,55,80,70,
12/31/2018 04:15,85.58,58.48,0,0,60,0,0,58.48,85.58,55,80,70,
12/31/2018 04:30,91.68,55.95,0,1,59,0,0,55.96,91.68,55,80,70,
12/31/2018 04:45,86.31,60.38,0,0,58,0,0,60.39,86.31,55,80,70,
12/31/2018 05:00,88.59,56.82,0,0,56,0,0,56.83,88.59,55,80,70,
12/31/2018 05:15,92.67,57.89,0,0,60,0,0,57.9,92.67,55,80,70,
12/31/2018 05:30,87.84,57.53,0,0,58,0,0,57.54,87.85,55,80,70,
12/31/2018 05:45,92.57,55.57,0,57,57,0,0,55.58,92.57,55,80,70,
12/31/2018 06:00,84.7,59.88,0,0,59,0,0,59.88,84.7,55,80,70,
12/31/2018 06:15,93.91,56.43,176.56,0,57,0,0,56.44,93.91,55,80,70,
12/31/2018 06:30,93.36,56.37,177.93,0,55,0,0,56.39,93.36,55,80,70,
12/31/2018 06:45,93.38,56.37,169.37,11,60,0,0,56.37,93.38,55,80,70,
12/31/2018 07:00,92.32,56.33,177.83,0,60,0,0,56.34,92.32,55,80,70,
12/31/2018 07:15,90.58,57.75,178.29,0,59,0,0,57.75,90.58,55,80,70,
12/31/2018 07:30,84.78,58.51,180.29,40,60,0,0,58.52,84.78,58,80,60,
12/31/2018 07:45,79.74,62.05,178.29,0,57,0,0,62.06,79.74,58,80,60,
12/31/2018 08:00,86.11,58.76,173.97,37,59,0,0,58.77,86.11,58,80,60,
12/31/2018 08:15,80.26,63.03,183.89,0,60,0,0,63.03,80.26,58,80,60,
12/31/2018 08:30,77.57,62.61,193.17,0,57,0,0,62.61,77.57,58,80,60,
12/31/2018 08:45,82.32,60.32,210.73,0,59,0,0,60.33,82.32,58,80,60,
12/31/2018 09:00,85.99,59.61,241.71,5,60,0,0,59.62,85.99,58.14,80,59.9,
12/31/2018 09:15,73.13,66.72,256.48,0,60,0,0,66.74,73.13,65,80,55,
12/31/2018 09:30,77.48,67.01,338.61,0,56,0,0,67.02,77.48,65,80,55,
12/31/2018 09:45,76.34,68.69,369.46,0,60,0,0,68.69,76.34,65,80,55,
12/31/2018 10:00,75.62,71.06,382.52,0,60,0,0,71.07,75.62,65,80,55,
12/31/2018 10:15,71.63,73.87,423.45,0,56,0,0,73.88,71.64,65,80,55,
12/31/2018 10:30,77.73,70.52,320.52,0,60,0,0,70.53,77.73,65,80,55,
12/31/2018 10:45,79.4,69.62,347.07,0,58,0,0,69.63,79.39,65,80,55,
12/31/2018 11:00,78.89,69.5,379.52,0,55,0,0,69.51,78.89,65,80,55,
12/31/2018 11:15,74.31,72.46,435.33,0,60,0,0,72.47,74.31,65,80,55,
12/31/2018 11:30,73.86,74.29,449.97,0,60,0,0,74.3,73.86,65,80,55,
12/31/2018 11:45,75.39,75.25,497.12,0,57,0,0,75.26,75.39,65,80,55,
12/31/2018 12:00,74.96,75.47,493.53,0,56,0,0,75.48,74.96,65,80,55,
12/31/2018 12:15,71.89,76.71,488.94,0,57,0,0,76.72,71.89,65,80,55,
12/31/2018 12:30,71.33,77.58,535.22,0,58,0,0,77.58,71.33,65,80,55,
12/31/2018 12:45,71.69,76.42,389.76,0,60,0,0,76.43,71.69,65,80,55,
12/31/2018 13:00,75.2,74.25,395.57,0,57,0,0,74.26,75.2,65,80,55,
12/31/2018 13:15,77.15,73.37,379.23,0,60,0,0,73.38,77.15,65,80,55,
12/31/2018 13:30,76.11,73.69,386.16,0,57,0,0,73.7,76.12,65,80,55,
12/31/2018 13:45,76.78,73.28,367.51,0,59,0,0,73.28,76.78,65,80,55,
12/31/2018 14:00,77.35,72.09,370.46,0,60,0,0,72.1,77.35,65,80,55,
12/31/2018 14:15,79.16,71.72,345.91,0,60,0,0,71.72,79.16,65,80,55,
12/31/2018 14:30,77.74,71.26,351.2,0,60,0,0,71.27,77.74,65,80,55,
12/31/2018 14:45,80.79,70.58,302.57,0,60,0,0,70.59,80.79,65,80,55,
12/31/2018 15:00,83.32,68.71,269.75,0,56,0,0,68.72,83.32,65,80,55,
12/31/2018 15:15,84.13,67.74,262.83,0,60,0,0,67.75,84.13,65,80,55,
12/31/2018 15:30,85.47,67.33,254.97,0,57,0,0,67.34,85.47,65,80,55,
12/31/2018 15:45,86.81,66.05,240,0,56,0,0,66.06,86.81,65,80,55,
12/31/2018 16:00,86.45,65.93,213.24,59,59,0,0,65.93,86.45,65,80,55,
12/31/2018 16:15,86.71,66.2,193.67,55,60,0,0,66.21,86.71,65,80,55,
12/31/2018 16:30,80.37,70.01,191.37,0,57,0,0,70.02,80.37,65,80,55,
12/31/2018 16:45,80.77,68.34,187.93,0,57,0,0,68.34,80.77,65,80,55,
12/31/2018 17:00,82.34,66.99,187.82,0,58,0,0,67,82.34,65,80,55,
12/31/2018 17:15,84.14,66.23,174.19,0,60,0,0,66.24,84.14,65,80,55,
12/31/2018 17:30,85.02,65.76,179.97,0,59,0,0,65.77,85.02,62,80,60,
12/31/2018 17:45,89.27,63.97,176.9,0,58,0,0,63.98,89.27,62,80,60,
12/31/2018 18:00,90.07,63.49,176.87,0,58,0,0,63.5,90.07,62,80,60,
12/31/2018 18:15,89.06,63.21,169.22,0,60,0,0,63.22,89.06,62,80,60,
12/31/2018 18:30,85.04,64.47,179.97,0,60,0,0,64.48,85.05,62,80,60,
12/31/2018 18:45,85.64,64.55,179.18,0,59,0,0,64.56,85.64,62,80,60,
12/31/2018 19:00,82.41,65.99,182.66,0,60,0,0,65.99,82.41,62,80,60,
12/31/2018 19:15,81.9,66.88,169.32,0,59,0,0,66.89,81.91,62,80,60,
12/31/2018 19:30,89.64,62.87,172.19,0,59,0,0,62.87,89.65,55,80,70,
12/31/2018 19:45,90.59,62.01,178.88,0,57,0,0,62.02,90.59,55,80,70,
12/31/2018 20:00,90.74,61.75,181.14,0,60,0,0,61.75,90.74,55,80,70,
12/31/2018 20:15,90.93,61.1,175.25,0,56,0,0,61.11,90.93,55,80,70,
12/31/2018 20:30,90.62,60.95,172.71,0,60,0,0,60.96,90.62,55,80,70,
12/31/2018 20:45,91.26,60.69,180.6,0,56,0,0,60.7,91.26,55,80,70,
12/31/2018 21:00,91.04,60.23,176.1,0,60,0,0,60.24,91.04,55,80,70,
12/31/2018 21:15,91.16,59.73,175.02,0,60,0,0,59.74,91.16,55,80,70,
12/31/2018 21:30,91.11,59.41,177.56,0,59,0,0,59.41,91.1,55,80,70,
12/31/2018 21:45,92.01,58.9,184.13,0,60,0,0,58.91,91.95,55,80,70,
12/31/2018 22:00,91.21,58.39,174.55,0,59,0,0,58.44,91.22,55,80,70,
12/31/2018 22:15,88.94,57.73,0,0,60,0,0,57.75,88.88,55,80,70,
12/31/2018 22:30,93.56,56.22,0,0,59,0,0,56.26,93.44,55,80,70,
12/31/2018 22:45,92.71,58.52,0,0,60,0,0,58.41,92.87,55,80,70,
12/31/2018 23:00,89.12,56.92,0,0,60,0,0,56.9,89.22,55,80,70,
12/31/2018 23:15,93.43,57.36,0,17,60,0,0,57.47,93.31,55,80,70,
12/31/2018 23:30,88.41,56.94,0,0,60,0,0,56.98,88.37,55,80,70,
12/31/2018 23:45,88.7,59.31,0,0,60,0,0,59.23,88.96,55,80,70,
1/1/2019 00:00,89.78,56.15,0,0,59,0,0,56.18,89.71,55,80,70,
1/1/2019 00:15,84.91,59.69,0,0,59,0,0,59.67,84.91,55,80,70,
1/1/2019 00:30,91.63,55.38,0,59,59,0,0,55.41,91.52,55,80,70,
1/1/2019 00:45,85.84,58,0,0,59,0,0,57.95,85.95,55,80,70,
1/1/2019 01:00,93.68,56.88,0,35,59,0,0,56.79,93.72,55,80,70,
1/1/2019 01:15,88.42,56.82,0,0,59,0,0,56.82,88.46,55,80,70,
1/1/2019 01:30,88.8,59.49,0,0,59,0,0,59.41,89.07,55,80,70,
1/1/2019 01:45,90.78,56.02,0,0,59,0,0,56.06,90.7,55,80,70,
1/1/2019 02:00,85.26,59.35,0,0,59,0,0,59.44,85.22,55,80,70,
1/1/2019 02:15,93.03,55.39,0,59,59,0,0,55.39,93.13,55,80,70,
1/1/2019 02:30,87.22,58.07,0,0,60,0,0,58.13,87.23,55,80,70,
1/1/2019 02:45,94.33,55.68,0,59,59,0,0,55.69,94.38,55,80,70,
1/1/2019 03:00,89.16,59.47,0,0,60,0,0,59.46,89.18,55,80,70,
1/1/2019 03:15,93.7,56.76,0,0,60,0,0,56.8,93.67,55,80,70,
1/1/2019 03:30,96.98,55.65,0,59,59,0,0,55.66,97.05,55,80,70,
1/1/2019 03:45,89.37,59.34,0,0,60,0,0,59.28,89.37,55,80,70,
1/1/2019 04:00,94.28,56.34,0,0,59,0,0,56.35,94.23,55,80,70,
1/1/2019 04:15,96.22,58.55,0,0,59,0,0,58.47,96.37,55,80,70,
1/1/2019 04:30,90.58,58.2,0,0,59,0,0,58.18,90.63,55,80,70,
1/1/2019 04:45,95.68,56.59,0,0,60,0,0,56.57,95.7,55,80,70,
1/1/2019 05:00,98.29,55.96,0,2,59,0,0,55.99,98.25,55,80,70,
1/1/2019 05:15,99.86,56.17,0,0,60,0,0,56.19,99.85,55,80,70,
1/1/2019 05:30,99.73,56.56,0,0,59,0,0,56.56,99.78,55,80,70,
1/1/2019 05:45,94.59,59.22,0,0,60,0,0,59.17,94.58,55,80,70,
1/1/2019 06:00,102.4,55.97,0,49,59,0,0,55.99,102.39,55,80,70,
1/1/2019 06:15,99.21,57.95,179.88,0,59,0,0,57.95,99.22,55,80,70,
1/1/2019 06:30,97.23,58.71,180.83,0,59,0,0,58.72,97.26,55,80,70,
1/1/2019 06:45,97.51,59.29,169.05,0,60,0,0,59.3,97.58,55,80,70,
1/1/2019 07:00,96.69,59.39,176.21,0,59,0,0,59.41,96.66,55,80,70,
1/1/2019 07:15,97.36,59.08,179.11,0,59,0,0,59.09,97.44,55,80,70,
1/1/2019 07:30,90.73,61.29,179.28,0,60,0,0,61.33,90.76,58,80,60,
1/1/2019 07:45,95.96,59.01,176.52,4,60,0,0,58.98,95.9,58,80,60,
1/1/2019 08:00,95.73,58.93,182.41,16,60,0,0,58.96,95.7,58,80,60,
1/1/2019 08:15,95.7,59.06,183.54,0,59,0,0,59.07,95.78,58,80,60,
1/1/2019 08:30,96.67,59.49,182.47,0,60,0,0,59.5,96.71,58,80,60,
1/1/2019 08:45,96.23,59.65,188.01,0,59,0,0,59.66,96.2,58,80,60,
1/1/2019 09:00,95.76,59.72,203.91,0,59,0,0,59.72,95.88,58,80,60,
1/1/2019 09:15,77.86,69.32,367.45,0,59,0,0,69.37,77.68,65,80,55,
1/1/2019 09:30,91.03,66,238.7,15,60,0,0,66,91.15,65,80,55,
1/1/2019 09:45,90.31,66.14,237.48,0,60,0,0,66.18,90.33,65,80,55,
1/1/2019 10:00,87.87,67,447.34,4,60,0,0,66.96,87.95,65,80,55,
1/1/2019 10:15,89.37,68.34,312.26,0,59,0,0,68.34,89.46,65,80,55,
1/1/2019 10:30,87.7,67.98,299.15,0,60,0,0,68,87.59,65,80,55,
1/1/2019 10:45,81.53,72.3,488.2,0,59,0,0,72.29,81.67,65,80,55,
1/1/2019 11:00,78.31,76.82,495.28,0,58,0,0,76.84,78.41,65,80,55,
1/1/2019 11:15,80.55,76.8,327.56,0,59,0,0,76.84,80.31,65,80,55,
1/1/2019 11:30,78.88,75.18,341.26,0,60,0,0,75.16,78.81,65,80,55,
1/1/2019 11:45,77.38,74.52,371.03,0,59,0,0,74.53,77.38,65,80,55,
1/1/2019 12:00,74.22,74.79,534.55,0,59,0,0,74.8,74.22,65,80,55,
1/1/2019 12:15,63.81,77.8,571.79,0,60,0,0,77.81,63.81,65,80,55,
1/1/2019 12:30,62.79,78.08,711.24,0,59,0,0,78.08,62.79,65,80,55,
1/1/2019 12:45,70.13,71.1,265.53,0,59,0,0,71.11,70.13,65,80,55,
1/1/2019 13:00,65.02,71.72,551.17,0,60,0,0,71.73,65.02,65,80,55,
1/1/2019 13:15,58.89,73.07,362.85,0,60,0,0,73.08,58.89,65,80,55,
1/1/2019 13:30,63.97,68.1,344.6,0,59,0,0,68.11,63.97,65,80,55,
1/1/2019 13:45,60.97,72.76,524.49,0,59,0,0,72.77,60.97,65,80,55,
1/1/2019 14:00,60.93,76.42,535.41,0,60,0,0,76.43,60.93,65,80,55,
1/1/2019 14:15,66.77,72.47,282.01,0,60,0,0,72.48,66.76,65,80,55,
1/1/2019 14:30,66.8,71.27,356.6,0,60,0,0,71.27,66.81,65,80,55,
1/1/2019 14:45,63.28,67.98,307.43,0,59,0,0,67.99,63.28,65,80,55,
1/1/2019 15:00,57.22,69.51,417.62,0,59,0,0,69.52,57.22,65,80,55,
1/1/2019 15:15,60.35,69.02,423.35,0,60,0,0,69.03,60.35,65,80,55,
1/1/2019 15:30,60.3,71.26,425.29,0,59,0,0,71.27,60.3,65,80,55,
1/1/2019 15:45,59.27,69.52,406.54,0,59,0,0,69.53,59.27,65,80,55,
1/1/2019 16:00,61.03,68.13,366.7,0,59,0,0,68.14,61.03,65,80,55,
1/1/2019 16:15,62.07,65.46,228.57,60,60,0,0,65.47,62.07,65,80,55,
1/1/2019 16:30,63.6,65.92,238.71,0,60,0,0,65.93,63.6,65,80,55,
1/1/2019 16:45,66.7,69.54,213.19,0,60,0,0,69.55,66.7,65,80,55,
1/1/2019 17:00,70.04,66,196.72,0,59,0,0,66.01,70.05,65,80,55,
1/1/2019 17:15,66.54,65.38,190.97,30,60,0,0,65.39,66.54,65,80,55,
1/1/2019 17:30,69.35,64.62,176.13,0,59,0,0,64.63,69.35,62,80,60,
1/1/2019 17:45,73.36,64.48,178.7,4,58,0,0,64.49,73.36,62,80,60,
1/1/2019 18:00,73.76,63.7,172.92,0,59,0,0,63.71,73.76,62,80,60,
1/1/2019 18:15,75.49,64.42,177.65,0,59,0,0,64.43,75.49,62,80,60,
1/1/2019 18:30,73.7,62.52,172.92,52,59,0,0,62.53,73.7,62,80,60,
1/1/2019 18:45,69.63,63.81,167.59,0,60,0,0,63.82,69.63,62,80,60,
1/1/2019 19:00,66.86,66.05,173.83,0,60,0,0,66.06,66.86,62,80,60,
1/1/2019 19:15,73.01,64.36,166.94,9,59,0,0,64.37,73.01,62,80,60,
1/1/2019 19:30,80.74,60.6,172.37,0,59,0,0,60.61,80.74,55,80,70,
1/1/2019 19:45,83.08,58.62,178.01,0,59,0,0,58.63,83.08,55,80,70,
